**********************************************
ItemStrings.txt
locale: zhCN
revision: 55586
version: 14
build: 3.4.3
ExportTime: 2024-07-18 19:46:45
Total Items: 14734
**********************************************
    [1, 1]: 38082
    [13, 297]: 10131:1206
    [13, 298]: 10131:1208
    [13, 299]: 36391:-7
    [13, 300]: 10129:1207
    [13, 301]: 10129:1206
    [13, 302]: 10129:1208
    [13, 303]: 36393:-7
    [13, 304]: 10133:1221
    [13, 305]: 36392:-7
    [13, 306]: 36387:-7
    [13, 307]: 15241:1184
    [13, 308]: 15213:1187
    [13, 309]: 15502:1184
    [13, 310]: 15500:1191
    [13, 311]: 14969:1225
    [13, 312]: 14967:1211
    [13, 313]: 14967:1212
    [13, 314]: 14967:1210
    [13, 315]: 14974:1202
    [13, 316]: 14974:1201
    [13, 317]: 14974:1203
    [13, 318]: 14971:1211
    [13, 319]: 14971:1212
    [13, 320]: 14971:1210
    [13, 321]: 14966:1230
    [13, 322]: 14968:1212
    [13, 323]: 14970:1227
    [13, 324]: 14970:1225
    [13, 325]: 14972:1210
    [13, 326]: 14972:1211
    [13, 327]: 14972:1212
    [13, 328]: 9765:1180
    [13, 329]: 36444:-7
    [13, 330]: 36353:-7
    [13, 331]: 3198:1191
    [13, 332]: 3198:1190
    [13, 333]: 15479:1179
    [13, 334]: 36301:-7
    [13, 335]: 36304:-7
    [13, 336]: 15224:1184
    [13, 337]: 15224:1182
    [13, 338]: 15113:1184
    [13, 339]: 15235:1191
    [13, 340]: 36429:-7
    [13, 341]: 15251:1210
    [13, 342]: 15232:1186
    [13, 343]: 15232:1185
    [13, 344]: 15230:1183
    [13, 345]: 15230:1184
    [13, 346]: 25102:-7
    [13, 347]: 7540:1215
    [13, 348]: 864:1188
    [13, 349]: 24753:-7
    [13, 350]: 4575:1186
    [13, 351]: 4575:1188
    [13, 352]: 2819:1183
    [13, 353]: 15268:1183
    [13, 354]: 15268:1185
    [13, 355]: 9864:1196
    [13, 356]: 9868:1196
    [13, 357]: 9865:1189
    [13, 358]: 9871:1204
    [13, 359]: 9871:1206
    [13, 360]: 9872:1197
    [13, 361]: 9866:1206
    [13, 362]: 9869:1196
    [13, 363]: 9869:1197
    [13, 364]: 6559:1180
    [13, 365]: 25186:-7
    [13, 366]: 36326:-7
    [13, 367]: 36329:-7
    [13, 368]: 10088:1203
    [13, 369]: 24813:-7
    [13, 370]: 10167:1212
    [13, 371]: 10166:1209
    [13, 372]: 10166:1210
    [13, 373]: 10168:1224
    [13, 374]: 8194:1190
    [13, 375]: 15594:1193
    [13, 376]: 25048:-7
    [13, 377]: 6547:1182
    [13, 378]: 6547:1184
    [13, 379]: 6545:1185
    [13, 380]: 6546:1185
    [13, 381]: 12002:1200
    [13, 382]: 14959:1209
    [13, 383]: 14958:1224
    [13, 384]: 9784:1185
    [13, 385]: 9783:1188
    [13, 386]: 9786:1181
    [13, 387]: 9786:1180
    [13, 388]: 9788:1182
    [13, 389]: 9789:1186
    [13, 390]: 36273:-7
    [13, 391]: 24926:-7
    [13, 392]: 9855:1197
    [13, 393]: 4564:1181
    [13, 394]: 15517:1185
    [13, 395]: 15515:1190
    [13, 396]: 36210:-7
    [13, 397]: 36204:-7
    [13, 398]: 3199:1189
    [13, 399]: 14926:-68
    [13, 400]: 14923:-68
    [13, 401]: 14923:1198
    [13, 402]: 14929:1209
    [13, 403]: 14929:1210
    [13, 404]: 14924:1223
    [13, 405]: 14924:1224
    [13, 406]: 14927:1210
    [13, 407]: 14928:1224
    [13, 408]: 14922:-68
    [13, 409]: 15226:1188
    [13, 410]: 10386:1215
    [13, 411]: 10384:1233
    [13, 412]: 10387:1216
    [13, 413]: 10387:1215
    [13, 414]: 10390:1216
    [13, 415]: 10385:1215
    [13, 416]: 10389:1232
    [13, 417]: 10391:1203
    [13, 418]: 36523:-7
    [13, 419]: 36589:-7
    [13, 420]: 9813:1190
    [13, 421]: 9815:1194
    [13, 422]: 9816:1186
    [13, 423]: 9817:1189
    [13, 424]: 9814:1187
    [13, 425]: 9814:1188
    [13, 426]: 9810:1188
    [13, 427]: 36431:-7
    [13, 428]: 36586:-7
    [13, 429]: 24842:-7
    [13, 430]: 36175:-7
    [13, 431]: 10380:1213
    [13, 432]: 10382:1228
    [13, 433]: 14944:1212
    [13, 434]: 14945:1211
    [13, 435]: 14946:1201
    [13, 436]: 14940:1203
    [13, 437]: 15212:1184
    [13, 438]: 15212:1182
    [13, 439]: 15212:1183
    [13, 440]: 15570:1196
    [13, 441]: 15570:1195
    [13, 442]: 36560:-7
    [13, 443]: 15211:1181
    [13, 444]: 15211:1182
    [13, 445]: 6571:1184
    [13, 446]: 15529:1197
    [13, 447]: 6581:1185
    [13, 448]: 3740:1182
    [13, 449]: 3740:1181
    [13, 450]: 4562:1181
    [13, 451]: 15253:1221
    [13, 452]: 1990:1203
    [13, 453]: 36527:-7
    [13, 454]: 10183:1211
    [13, 455]: 15259:1193
    [13, 456]: 15259:1194
    [13, 457]: 36698:-7
    [13, 458]: 4570:1181
    [13, 459]: 790:1181
    [13, 460]: 36417:-7
    [13, 461]: 3193:1187
    [13, 462]: 3193:1186
    [13, 463]: 15508:1182
    [13, 464]: 9780:1183
    [13, 465]: 24955:-7
    [13, 466]: 24950:-7
    [13, 467]: 24849:-7
    [13, 468]: 9753:1179
    [13, 469]: 9756:1182
    [13, 470]: 36424:-7
    [13, 471]: 36377:-7
    [13, 472]: 36372:-7
    [13, 473]: 36338:-7
    [13, 474]: 9896:1192
    [13, 475]: 9896:1193
    [13, 476]: 9898:1193
    [13, 477]: 15231:1186
    [13, 478]: 15625:1206
    [13, 479]: 36365:-7
    [13, 480]: 36368:-7
    [13, 481]: 3187:1191
    [13, 482]: 3187:1190
    [13, 483]: 36436:-7
    [13, 484]: 12001:1198
    [13, 485]: 36222:-7
    [13, 486]: 14900:1208
    [13, 487]: 2072:1192
    [13, 488]: 15260:1205
    [13, 489]: 11999:1197
    [13, 490]: 15216:1194
    [13, 491]: 15228:1194
    [13, 492]: 15120:1188
    [13, 493]: 25055:-7
    [13, 494]: 36169:-7
    [13, 495]: 36093:-7
    [13, 496]: 36098:-7
    [13, 497]: 12029:1191
    [13, 498]: 11997:1193
    [13, 499]: 14919:-68
    [13, 500]: 14917:1206
    [13, 501]: 14917:1205
    [13, 502]: 14921:-68
    [13, 503]: 14914:1197
    [13, 504]: 14914:1198
    [13, 505]: 14914:1199
    [13, 506]: 10365:1203
    [13, 507]: 10281:1213
    [13, 508]: 14913:1206
    [13, 509]: 14913:1208
    [13, 510]: 14915:1221
    [13, 511]: 10275:1227
    [13, 512]: 14918:1204
    [13, 513]: 14918:1205
    [13, 514]: 14920:1216
    [13, 515]: 14920:1218
    [13, 516]: 10282:1202
    [13, 517]: 4566:1182
    [13, 518]: 36418:-7
    [13, 519]: 36428:-7
    [13, 520]: 15255:1222
    [13, 521]: 21768:1208
    [13, 522]: 36215:-7
    [13, 523]: 24826:-7
    [13, 524]: 36427:-7
    [13, 525]: 36278:-7
    [13, 526]: 36277:-7
    [13, 527]: 15492:1181
    [13, 528]: 15495:1179
    [13, 529]: 15489:1184
    [13, 530]: 24867:-7
    [13, 531]: 24943:-7
    [13, 532]: 36597:-7
    [13, 533]: 8178:1182
    [13, 534]: 8178:1181
    [13, 535]: 36457:-7
    [13, 536]: 15269:1191
    [13, 537]: 15269:1190
    [13, 538]: 3185:1203
    [13, 539]: 9922:1215
    [13, 540]: 1613:1212
    [13, 541]: 10245:1209
    [13, 542]: 20826:1186
    [13, 543]: 20826:1188
    [13, 544]: 7420:1200
    [13, 545]: 7417:1196
    [13, 546]: 7421:1194
    [13, 547]: 7421:1193
    [13, 548]: 7416:1188
    [13, 549]: 7419:1187
    [13, 550]: 7419:1188
    [13, 551]: 7424:1193
    [13, 552]: 7424:1192
    [13, 553]: 3195:1185
    [13, 554]: 25335:-7
    [13, 555]: 9290:1209
    [13, 556]: 9288:1200
    [13, 557]: 9292:1201
    [13, 558]: 15233:1188
    [13, 559]: 36422:-7
    [13, 560]: 15227:1194
    [13, 561]: 36423:-7
    [13, 562]: 36442:-7
    [13, 563]: 6590:1192
    [13, 564]: 6590:1191
    [13, 565]: 6595:1191
    [13, 566]: 6593:1186
    [13, 567]: 6593:1185
    [13, 568]: 6594:1192
    [13, 569]: 6596:1195
    [13, 570]: 6596:1197
    [13, 571]: 15243:1187
    [13, 572]: 3196:1184
    [13, 573]: 3196:1185
    [13, 574]: 15223:1181
    [13, 575]: 9836:1200
    [13, 576]: 9838:1186
    [13, 577]: 9842:1193
    [13, 578]: 10409:1193
    [13, 579]: 36435:-7
    [13, 580]: 15248:1188
    [13, 581]: 7413:1200
    [13, 582]: 7406:1194
    [13, 583]: 6580:1191
    [13, 584]: 6573:1188
    [13, 585]: 6577:1188
    [13, 586]: 6577:1187
    [13, 587]: 6578:1191
    [13, 588]: 6575:1182
    [13, 589]: 9966:1212
    [13, 590]: 9967:1203
    [13, 591]: 9971:1203
    [13, 592]: 36355:-7
    [13, 593]: 10206:1204
    [13, 594]: 10202:1197
    [13, 595]: 20964:1197
    [13, 596]: 20964:1199
    [13, 597]: 20964:1198
    [13, 598]: 36407:-7
    [13, 599]: 36403:-7
    [13, 600]: 7456:1206
    [13, 601]: 7457:1197
    [13, 602]: 7461:1189
    [13, 603]: 7462:1199
    [13, 604]: 7462:1198
    [13, 605]: 15613:1202
    [13, 606]: 36382:-7
    [13, 607]: 36379:-7
    [13, 608]: 36386:-7
    [13, 609]: 1207:1188
    [13, 610]: 2077:1196
    [13, 611]: 2077:1197
    [13, 612]: 24821:-7
    [13, 613]: 15254:1221
    [13, 614]: 863:1188
    [13, 615]: 12030:1191
    [13, 616]: 4794
    [13, 617]: 15485:1097
    [13, 618]: 36391:-12
    [13, 619]: 10132:1133
    [13, 620]: 36393:-12
    [13, 621]: 36392:-12
    [13, 622]: 6598:1102
    [13, 623]: 14967:1127
    [13, 624]: 14971:1127
    [13, 625]: 14970:1141
    [13, 626]: 9765:1097
    [13, 627]: 36081:-12
    [13, 628]: 36352:-12
    [13, 629]: 3198:1106
    [13, 630]: 36545:-12
    [13, 631]: 15251:1126
    [13, 632]: 4575:1102
    [13, 633]: 36150:-12
    [13, 634]: 15268:1098
    [13, 635]: 15268:1100
    [13, 636]: 9864:1112
    [13, 637]: 24701:-12
    [13, 638]: 24702:-12
    [13, 639]: 10090:1129
    [13, 640]: 10221:1129
    [13, 641]: 6548:1097
    [13, 642]: 9784:1099
    [13, 643]: 9787:1098
    [13, 644]: 9788:1099
    [13, 645]: 9788:1097
    [13, 646]: 36267:-12
    [13, 647]: 36420:-12
    [13, 648]: 4564:1097
    [13, 649]: 3199:1106
    [13, 650]: 15256:1142
    [13, 651]: 14925:1139
    [13, 652]: 14924:1138
    [13, 653]: 14922:1124
    [13, 654]: 36595:-12
    [13, 655]: 24844:-12
    [13, 656]: 36176:-12
    [13, 657]: 36575:-12
    [13, 658]: 25104:-12
    [13, 659]: 24934:-12
    [13, 660]: 36485:-12
    [13, 661]: 15259:1107
    [13, 662]: 15259:1108
    [13, 663]: 36488:-12
    [13, 664]: 790:1096
    [13, 665]: 790:1097
    [13, 666]: 36417:-12
    [13, 667]: 3193:1103
    [13, 668]: 3193:1101
    [13, 669]: 15278:1142
    [13, 670]: 10075:1122
    [13, 671]: 9778:1097
    [13, 672]: 36262:-12
    [13, 673]: 36260:-12
    [13, 674]: 24951:-12
    [13, 675]: 24957:-12
    [13, 676]: 36373:-12
    [13, 677]: 5215:1100
    [13, 678]: 36120:-12
    [13, 679]: 15357:1111
    [13, 680]: 11994:1102
    [13, 681]: 25049:-12
    [13, 682]: 15263:1133
    [13, 683]: 4567:1100
    [13, 684]: 36415:-12
    [13, 685]: 25044:-12
    [13, 686]: 36163:-12
    [13, 687]: 11997:1106
    [13, 688]: 11997:1107
    [13, 689]: 10276:1127
    [13, 690]: 15257:1143
    [13, 691]: 24831:-12
    [13, 692]: 36418:-12
    [13, 693]: 15255:1139
    [13, 694]: 36421:-12
    [13, 695]: 24823:-12
    [13, 696]: 24827:-12
    [13, 697]: 36484:-12
    [13, 698]: 36280:-12
    [13, 699]: 24869:-12
    [13, 700]: 36083:-12
    [13, 701]: 36296:-12
    [13, 702]: 15269:1106
    [13, 703]: 24790:-12
    [13, 704]: 7416:1104
    [13, 705]: 7424:1109
    [13, 706]: 3195:1100
    [13, 707]: 3210:1110
    [13, 708]: 36434:-12
    [13, 709]: 24874:-12
    [13, 710]: 15249:1107
    [13, 711]: 15249:1109
    [13, 712]: 3196:1100
    [13, 713]: 3196:1099
    [13, 714]: 9838:1101
    [13, 715]: 6577:1101
    [13, 716]: 6578:1104
    [13, 717]: 11993:1098
    [13, 718]: 36157:-12
    [13, 719]: 10202:1112
    [13, 720]: 20964:1112
    [13, 721]: 25216:-12
    [13, 722]: 7456:1119
    [13, 723]: 7458:1113
    [13, 724]: 7459:1113
    [13, 725]: 36528:-12
    [13, 726]: 36380:-12
    [13, 727]: 36381:-12
    [13, 728]: 2077:1112
    [13, 729]: 863:1103
    [13, 730]: 11996:1104
    [13, 731]: 12028:1105
    [13, 732]: 36321:-12
    [13, 733]: 3771
    [13, 734]: 38513
    [13, 735]: 22148
    [13, 736]: 44605
    [13, 737]: 17026
    [13, 738]: 17021
    [13, 739]: 9144
    [13, 740]: 8153
    [13, 741]: 25428
    [13, 742]: 31173
    [13, 743]: 37725
    [13, 744]: 43420
    [13, 745]: 15233
    [13, 746]: 36569
    [13, 747]: 45604
    [13, 748]: 36639
    [13, 749]: 3210
    [13, 750]: 31126
    [13, 751]: 41353
    [13, 752]: 41348
    [13, 753]: 41349
    [13, 754]: 41354
    [13, 755]: 41351
    [13, 756]: 41352
    [13, 757]: 41347
    [13, 758]: 41350
    [13, 759]: 35099
    [13, 760]: 35096
    [13, 761]: 35097
    [13, 762]: 35109
    [13, 763]: 34985
    [13, 764]: 35101
    [13, 765]: 35093
    [13, 766]: 35008
    [13, 767]: 35058
    [13, 768]: 34995
    [13, 769]: 34996
    [13, 770]: 35095
    [13, 771]: 35076
    [13, 772]: 35094
    [13, 773]: 35073
    [13, 774]: 34986
    [13, 775]: 35038
    [13, 776]: 35037
    [13, 777]: 35015
    [13, 778]: 40442
    [13, 779]: 40441
    [13, 780]: 40444
    [13, 781]: 40440
    [13, 782]: 40443
    [13, 783]: 35108
    [13, 784]: 34987
    [13, 785]: 35082
    [13, 786]: 35107
    [13, 787]: 34997
    [13, 788]: 35055
    [13, 789]: 35014
    [13, 790]: 35090
    [13, 791]: 35075
    [13, 792]: 35102
    [13, 793]: 35103
    [13, 794]: 35064
    [13, 795]: 35032
    [13, 796]: 35034
    [13, 797]: 34988
    [13, 798]: 34989
    [13, 799]: 35065
    [13, 800]: 35083
    [13, 801]: 35084
    [13, 802]: 35074
    [13, 803]: 35017
    [13, 804]: 35071
    [13, 805]: 35072
    [13, 806]: 35011
    [13, 807]: 35010
    [13, 808]: 35013
    [13, 809]: 35018
    [13, 810]: 35047
    [13, 811]: 35016
    [13, 812]: 25325
    [13, 813]: 41182
    [13, 814]: 20909
    [13, 815]: 3355
    [13, 816]: 22795
    [13, 817]: 36646
    [13, 818]: 40867
    [13, 819]: 36422
    [13, 820]: 33874
    [13, 821]: 36440
    [13, 822]: 11128
    [13, 823]: 3821
    [13, 824]: 13926
    [13, 825]: 4539
    [13, 826]: 2776
    [13, 827]: 36434
    [13, 828]: 19715
    [13, 829]: 34826
    [13, 830]: 20955
    [13, 831]: 25470
    [13, 832]: 36425
    [13, 833]: 42363
    [13, 834]: 42373
    [13, 835]: 39338
    [13, 836]: 24276
    [13, 837]: 27666
    [13, 838]: 29953
    [13, 839]: 36901
    [13, 840]: 37409
    [13, 841]: 3577
    [13, 842]: 27438
    [13, 843]: 6040
    [13, 844]: 39237
    [13, 845]: 792
    [13, 846]: 795
    [13, 847]: 793
    [13, 848]: 3603
    [13, 849]: 794
    [13, 850]: 3602
    [13, 851]: 10624
    [13, 852]: 50198
    [13, 853]: 40294
    [13, 854]: 2463
    [13, 855]: 3890
    [13, 856]: 2467
    [13, 857]: 2469
    [13, 858]: 2468
    [13, 859]: 2465
    [13, 860]: 2464
    [13, 861]: 28074
    [13, 862]: 35577
    [13, 863]: 12024
    [13, 864]: 11989
    [13, 865]: 46007
    [13, 866]: 35988
    [13, 867]: 35991
    [13, 868]: 35993
    [13, 869]: 35994
    [13, 870]: 35987
    [13, 871]: 35989
    [13, 872]: 7761
    [13, 873]: 37675
    [13, 874]: 44377
    [13, 875]: 7922
    [13, 876]: 7963
    [13, 877]: 45158
    [13, 878]: 35593
    [13, 879]: 45330
    [13, 880]: 45310
    [13, 881]: 46969
    [13, 882]: 3859
    [13, 883]: 6360
    [13, 884]: 37871
    [13, 885]: 37784
    [13, 886]: 37194
    [13, 887]: 42996
    [13, 888]: 36909
    [13, 889]: 7730
    [13, 890]: 39681
    [13, 891]: 40668
    [13, 892]: 39084
    [13, 893]: 41975
    [13, 894]: 39083
    [13, 895]: 41974
    [13, 896]: 40771
    [13, 897]: 39085
    [13, 898]: 39086
    [13, 899]: 41181
    [13, 900]: 39088
    [13, 901]: 36916
    [13, 902]: 30422
    [13, 903]: 25195
    [13, 904]: 15227
    [13, 905]: 2194
    [13, 906]: 44739
    [13, 907]: 45861
    [13, 908]: 24387
    [13, 909]: 5956
    [13, 910]: 1944
    [13, 911]: 28061
    [13, 912]: 24064
    [13, 913]: 7071
    [13, 914]: 4777
    [13, 915]: 17038
    [13, 916]: 36455
    [13, 917]: 36517
    [13, 918]: 4387
    [13, 919]: 45666
    [13, 920]: 45075
    [13, 921]: 12976
    [13, 922]: 41168
    [13, 923]: 4390
    [13, 924]: 15642
    [13, 925]: 15641
    [13, 926]: 32068
    [13, 927]: 22849
    [13, 928]: 37814
    [13, 929]: 2772
    [13, 930]: 38322
    [13, 931]: 45801
    [13, 932]: 40206
    [13, 933]: 14227
    [13, 934]: 24874
    [13, 935]: 45107
    [13, 936]: 39326
    [13, 937]: 3575
    [13, 938]: 44499
    [13, 939]: 27550
    [13, 940]: 40722
    [13, 941]: 3372
    [13, 942]: 25058
    [13, 943]: 865
    [13, 944]: 36445
    [13, 945]: 20906
    [13, 946]: 43553
    [13, 947]: 6217
    [13, 948]: 2770
    [13, 949]: 4361
    [13, 950]: 21931
    [13, 951]: 7955
    [13, 952]: 3488
    [13, 953]: 3472
    [13, 954]: 2854
    [13, 955]: 2864
    [13, 956]: 2857
    [13, 957]: 4363
    [13, 958]: 37672
    [13, 959]: 2840
    [13, 960]: 11984
    [13, 961]: 8140
    [13, 962]: 8138
    [13, 963]: 40037
    [13, 964]: 36423
    [13, 965]: 23098
    [13, 966]: 32217
    [13, 967]: 6379
    [13, 968]: 2988
    [13, 969]: 3205
    [13, 970]: 4701
    [13, 971]: 2986
    [13, 972]: 2985
    [13, 973]: 2987
    [13, 974]: 40142
    [13, 975]: 39947
    [13, 976]: 24058
    [13, 977]: 11987
    [13, 978]: 36239
    [13, 979]: 36238
    [13, 980]: 36241
    [13, 981]: 36240
    [13, 982]: 36237
    [13, 983]: 36235
    [13, 984]: 34749
    [13, 985]: 34125
    [13, 986]: 43009
    [13, 987]: 37769
    [13, 988]: 6393
    [13, 989]: 7110
    [13, 990]: 4036
    [13, 991]: 6395
    [13, 992]: 4713
    [13, 993]: 4037
    [13, 994]: 4714
    [13, 995]: 43287
    [13, 996]: 4035
    [13, 997]: 1929
    [13, 998]: 765
    [13, 999]: 8364
    [13, 1000]: 15981
    [14, 1]: 45664
    [14, 2]: 25205
    [14, 3]: 25119
    [14, 4]: 31256
    [14, 5]: 14257
    [14, 6]: 25031
    [14, 7]: 14255
    [14, 8]: 14247
    [14, 9]: 14253
    [14, 10]: 31264
    [14, 11]: 44407
    [14, 12]: 6338
    [14, 13]: 36442
    [14, 14]: 10633
    [14, 15]: 11988
    [14, 16]: 2775
    [14, 17]: 36432
    [14, 18]: 13011
    [14, 19]: 19506
    [14, 20]: 47506
    [14, 21]: 47503
    [14, 22]: 20827
    [14, 23]: 43154
    [14, 24]: 19714
    [14, 25]: 39889
    [14, 26]: 25143
    [14, 27]: 45128
    [14, 28]: 45725
    [14, 29]: 832
    [14, 30]: 39341
    [14, 31]: 29957
    [14, 32]: 4404
    [14, 33]: 47502
    [14, 34]: 20860
    [14, 35]: 25218
    [14, 36]: 12982
    [14, 37]: 2842
    [14, 38]: 2870
    [14, 39]: 6590
    [14, 40]: 6595
    [14, 41]: 6592
    [14, 42]: 6593
    [14, 43]: 6594
    [14, 44]: 6599
    [14, 45]: 6596
    [14, 46]: 37891
    [14, 47]: 1752
    [14, 48]: 42964
    [14, 49]: 22374
    [14, 50]: 11967
    [14, 51]: 25062
    [14, 52]: 39194
    [14, 53]: 25373
    [14, 54]: 15244
    [14, 55]: 44375
    [14, 56]: 40893
    [14, 57]: 41382
    [14, 58]: 44089
    [14, 59]: 15249
    [14, 60]: 15243
    [14, 61]: 2029
    [14, 62]: 34859
    [14, 63]: 25403
    [14, 64]: 27754
    [14, 65]: 5635
    [14, 66]: 2515
    [14, 67]: 44091
    [14, 68]: 3196
    [14, 69]: 27809
    [14, 70]: 36530
    [14, 71]: 42863
    [14, 72]: 34861
    [14, 73]: 39532
    [14, 74]: 54590
    [14, 75]: 3030
    [14, 76]: 2771
    [14, 77]: 3576
    [14, 78]: 852
    [14, 79]: 40892
    [14, 80]: 40721
    [14, 81]: 39211
    [14, 82]: 15223
    [14, 83]: 39219
    [14, 84]: 37389
    [14, 85]: 36491
    [14, 86]: 11285
    [14, 87]: 27820
    [14, 88]: 41243
    [14, 89]: 44406
    [14, 90]: 4379
    [14, 91]: 50721
    [14, 92]: 43991
    [14, 93]: 50349
    [14, 94]: 45739
    [14, 95]: 36426
    [14, 96]: 1602
    [14, 97]: 5749
    [14, 98]: 35641
    [14, 99]: 9836
    [14, 100]: 10408
    [14, 101]: 9837
    [14, 102]: 9838
    [14, 103]: 9840
    [14, 104]: 9842
    [14, 105]: 10409
    [14, 106]: 36435
    [14, 107]: 3892
    [14, 108]: 36566
    [14, 109]: 30727
    [14, 110]: 36470
    [14, 111]: 40363
    [14, 112]: 25230
    [14, 113]: 923
    [14, 114]: 37147
    [14, 115]: 37164
    [14, 116]: 4592
    [14, 117]: 23004
    [14, 118]: 15284
    [14, 119]: 44230
    [14, 120]: 15252
    [14, 121]: 25297:-44
    [14, 122]: 31221:-44
    [14, 123]: 25118:-44
    [14, 124]: 25233:-44
    [14, 125]: 25305:-44
    [14, 126]: 25318:-44
    [14, 127]: 25313:-44
    [14, 128]: 36675:-44
    [14, 129]: 25198:-44
    [14, 130]: 36669:-44
    [14, 131]: 36672:-44
    [14, 132]: 36270:-44
    [14, 133]: 36272:-44
    [14, 134]: 25178:-44
    [14, 135]: 25073:-44
    [14, 136]: 36693:-44
    [14, 137]: 25315:-44
    [14, 138]: 24842:-44
    [14, 139]: 24841:-44
    [14, 140]: 24840:-44
    [14, 141]: 36671:-44
    [14, 142]: 24990:-44
    [14, 143]: 36689:-44
    [14, 144]: 36695:-44
    [14, 145]: 36503:-44
    [14, 146]: 36201:-44
    [14, 147]: 25144:-44
    [14, 148]: 24890:-44
    [14, 149]: 25311:-44
    [14, 150]: 36674:-44
    [14, 151]: 36681:-44
    [14, 152]: 24938:-44
    [14, 153]: 24939:-44
    [14, 154]: 24940:-44
    [14, 155]: 24920:-44
    [14, 156]: 24918:-44
    [14, 157]: 36679:-44
    [14, 158]: 36676:-44
    [14, 159]: 36259:-44
    [14, 160]: 25306:-44
    [14, 161]: 24855:-44
    [14, 162]: 25033:-44
    [14, 163]: 36670:-44
    [14, 164]: 25114:-44
    [14, 165]: 25298:-44
    [14, 166]: 36587:-44
    [14, 167]: 36254:-44
    [14, 168]: 36233:-44
    [14, 169]: 36232:-44
    [14, 170]: 36247:-44
    [14, 171]: 36243:-44
    [14, 172]: 36436:-44
    [14, 173]: 24959:-44
    [14, 174]: 36673:-44
    [14, 175]: 25301:-44
    [14, 176]: 25020:-44
    [14, 177]: 36594:-44
    [14, 178]: 36694:-44
    [14, 179]: 36683:-44
    [14, 180]: 36680:-44
    [14, 181]: 36678:-44
    [14, 182]: 25310:-44
    [14, 183]: 25008:-44
    [14, 184]: 24835:-44
    [14, 185]: 36684:-44
    [14, 186]: 36501:-44
    [14, 187]: 25312:-44
    [14, 188]: 25045:-44
    [14, 189]: 31164:-44
    [14, 190]: 25299:-44
    [14, 191]: 36427:-44
    [14, 192]: 36433:-44
    [14, 193]: 36276:-44
    [14, 194]: 36280:-44
    [14, 195]: 36275:-44
    [14, 196]: 24945:-44
    [14, 197]: 36682:-44
    [14, 198]: 25322:-44
    [14, 199]: 36437:-44
    [14, 200]: 36430:-44
    [14, 201]: 36240:-44
    [14, 202]: 36442:-44
    [14, 203]: 36432:-44
    [14, 204]: 25300:-44
    [14, 205]: 7354
    [14, 206]: 13049
    [14, 207]: 37594
    [14, 208]: 13305
    [14, 209]: 7353
    [14, 210]: 7356
    [14, 211]: 7368
    [14, 212]: 7370
    [14, 213]: 7367
    [14, 214]: 7369
    [14, 215]: 27545
    [14, 216]: 37723
    [14, 217]: 12607
    [14, 218]: 25426
    [14, 219]: 43239
    [14, 220]: 17057
    [14, 221]: 37754
    [14, 222]: 15248
    [14, 223]: 15250
    [14, 224]: 43122
    [14, 225]: 6529
    [14, 226]: 24036
    [14, 227]: 40001
    [14, 228]: 39908
    [14, 229]: 32199
    [14, 230]: 40116
    [14, 231]: 36521
    [14, 232]: 41601
    [14, 233]: 39209
    [14, 234]: 42737
    [14, 235]: 41537
    [14, 236]: 39534
    [14, 237]: 38615
    [14, 238]: 39295
    [14, 239]: 25300
    [14, 240]: 37857
    [14, 241]: 37848
    [14, 242]: 41829
    [14, 243]: 25947
    [14, 244]: 44331
    [14, 245]: 31330
    [14, 246]: 41536
    [14, 247]: 37846
    [14, 248]: 41518
    [14, 249]: 36468
    [14, 250]: 39912
    [14, 251]: 23113
    [14, 252]: 2802
    [14, 253]: 32204
    [14, 254]: 40123
    [14, 255]: 28466
    [14, 256]: 35648
    [14, 257]: 40012
    [14, 258]: 37172
    [14, 259]: 45882
    [14, 260]: 5212
    [14, 261]: 24047
    [14, 262]: 31194:-29
    [14, 263]: 12012:1760
    [14, 264]: 12042:1759
    [14, 265]: 25059:-29
    [14, 266]: 25056:-29
    [14, 267]: 25064:-29
    [14, 268]: 25047:-29
    [14, 269]: 36428:-29
    [14, 270]: 12008:1752
    [14, 271]: 36433:-29
    [14, 272]: 36430:-29
    [14, 273]: 14549
    [14, 274]: 42960
    [14, 275]: 7409
    [14, 276]: 7413
    [14, 277]: 7412
    [14, 278]: 7407
    [14, 279]: 7411
    [14, 280]: 7414
    [14, 281]: 7406
    [14, 282]: 42970
    [14, 283]: 40110
    [14, 284]: 43492
    [14, 285]: 51970
    [14, 286]: 51968
    [14, 287]: 31254
    [14, 288]: 24465
    [14, 289]: 35619
    [14, 290]: 7489:1607
    [14, 291]: 10132:1617
    [14, 292]: 36391:-27
    [14, 293]: 36394:-27
    [14, 294]: 36392:-27
    [14, 295]: 14969:1618
    [14, 296]: 14971:1621
    [14, 297]: 14972:1621
    [14, 298]: 36075:-27
    [14, 299]: 36303:-27
    [14, 300]: 15114:74
    [14, 301]: 36073:-27
    [14, 302]: 10194:1607
    [14, 303]: 24703:-27
    [14, 304]: 10221:1622
    [14, 305]: 24693:-27
    [14, 306]: 15594:1609
    [14, 307]: 9784:89
    [14, 308]: 9784:108
    [14, 309]: 36268:-27
    [14, 310]: 9963:1616
    [14, 311]: 9860:147
    [14, 312]: 9810:128
    [14, 313]: 10379:1627
    [14, 314]: 14940:1613
    [14, 315]: 15347:1608
    [14, 316]: 6586:128
    [14, 317]: 15526:89
